user_ID,total_messages,profane_messages,avg_angry_score,avg_happy_score,avg_sad_score,avg_surprised_score,avg_fear_score
Vanetta,5,0,0.04,0.026000000000000002,0.014000000000000002,0.026000000000000002,0.294
Timothy,9,0,0.0,0.013333333333333334,0.1722222222222222,0.29555555555555557,0.5188888888888888
Junita,263,4,0.05353612167300375,0.0847908745247148,0.1492395437262357,0.19973384030418254,0.2992775665399238
Roseann,3,0,0.0,0.0,0.0,0.0,0.3333333333333333
Marcela,19,1,0.09052631578947368,0.035263157894736843,0.2931578947368421,0.17,0.3042105263157895
Twila,10,0,0.0,0.11400000000000002,0.1,0.028999999999999998,0.056999999999999995
Minh,18,0,0.0,0.0,0.05555555555555555,0.25,0.25
Magdalena,13,0,0.015384615384615387,0.025384615384615387,0.21538461538461537,0.2238461538461539,0.44000000000000006
Meredith,13,0,0.0,0.07692307692307693,0.10230769230769231,0.20461538461538462,0.30846153846153845
Philip,83,1,0.011686746987951807,0.039397590361445786,0.23132530120481937,0.15060240963855423,0.34927710843373483
Ruben,110,0,0.049363636363636366,0.10163636363636364,0.18590909090909086,0.13318181818181823,0.35636363636363627
Tresa,4,0,0.0,0.0,0.125,0.0,0.625
Arline,6,0,0.055,0.0,0.16666666666666666,0.445,0.16666666666666666
Lana,66,2,0.04833333333333333,0.025151515151515157,0.1753030303030303,0.1321212121212121,0.3763636363636365
Rana,4,0,0.0,0.0,0.1975,0.0,0.8025
Georgeann,53,1,0.006226415094339623,0.039811320754716974,0.2969811320754716,0.18018867924528303,0.15490566037735848
Nannette,1,0,0.0,0.0,1.0,0.0,0.0
Jamey,63,0,0.018253968253968255,0.04793650793650794,0.15936507936507946,0.09380952380952383,0.426984126984127
Myong,506,4,0.031146245059288532,0.056304347826086926,0.17782608695652172,0.16583003952569167,0.3372727272727271
Hyman,35,0,0.014285714285714285,0.002857142857142857,0.1511428571428571,0.17428571428571432,0.4288571428571429
Signe,82,1,0.05548780487804879,0.10658536585365853,0.14256097560975606,0.14304878048780484,0.36902439024390243
Carlie,7,0,0.0,0.09142857142857143,0.16285714285714287,0.19857142857142857,0.40285714285714286
Wilber,17,0,0.029411764705882353,0.08058823529411765,0.17647058823529413,0.17176470588235293,0.30647058823529416
