user_ID,total_messages,profane_messages,avg_angry_score,avg_happy_score,avg_sad_score,avg_surprised_score,avg_fear_score
Jorge,55,0,0.032363636,0.080545455,0.113636364,0.238727273,0.479636364
,,,,,,,
Margo,1,0,0,0,0,0.5,0.5
,,,,,,,
Tarsha,2,0,0.085,0.665,0,0.085,0.165
,,,,,,,
Monica,45,0,0.055333333,0.054888889,0.198888889,0.188222222,0.412666667
,,,,,,,
Sharita,3,0,0.083333333,0,0,0,0.583333333
,,,,,,,
Junior,5,0,0.1,0.066,0.184,0.124,0.526
,,,,,,,
Cory,11,0,0.060909091,0,0.052727273,0.066363636,0.547272727
,,,,,,,
Magaly,7,0,0,0.035714286,0.107142857,0.071428571,0.5
,,,,,,,
Brandi,10,0,0,0,0.108,0.317,0.175
,,,,,,,
Elina,3,0,0,0,0,0,0.333333333
,,,,,,,
Juliane,5,0,0.1,0,0.38,0.1,0.22
,,,,,,,
Izola,2,0,0.25,0,0.25,0.5,0
,,,,,,,
Misha,39,0,0.002307692,0.034615385,0.198461538,0.043333333,0.284615385
,,,,,,,
Aleshia,5,0,0,0.05,0.116,0.316,0.316
,,,,,,,
Carlota,18,0,0,0,0.337777778,0.106666667,0.333333333
,,,,,,,
Jenell,2,0,0,0,0.35,0,0.65
,,,,,,,
Alison,1,0,0,0,0.6,0,0.4
,,,,,,,
Petra,1,0,0,0,0.33,0.33,0.33
,,,,,,,
Elisha,21,0,0,0.03952381,0.349047619,0.107142857,0.218095238
,,,,,,,
Belen,2,0,0,0,0.03,0.095,0.375
,,,,,,,
Corrinne,1,0,0,0,0,1,0
,,,,,,,
Mose,2,0,0,0,0,0,0
,,,,,,,
Eleonor,2,0,0,0.1,0.1,0.5,0.3
,,,,,,,
Sherley,2,0,0,0,0,0.375,0.125
,,,,,,,
Delbert,1,0,0,0,0.4,0.4,0.2
,,,,,,,
Regenia,6,0,0.083333333,0.083333333,0.195,0.111666667,0.528333333
,,,,,,,
Idell,1,0,0,0,0.33,0.67,0
,,,,,,,
Judith,4,0,0.0825,0.0625,0,0.23,0.375
,,,,,,,
Jewell,13,0,0.076923077,0.076923077,0.121538462,0.115384615,0.224615385
,,,,,,,
Chelsey,10,0,0.041,0.154,0.18,0.146,0.478
,,,,,,,
Rosamaria,7,0,0.028571429,0.084285714,0.125714286,0.171428571,0.448571429
,,,,,,,
Kourtney,7,0,0.142857143,0.142857143,0.142857143,0.285714286,0.285714286
,,,,,,,
Tynisha,5,0,0.01,0.02,0.578,0.08,0.314
,,,,,,,
Ming,18,0,0,0.046111111,0.323888889,0.175555556,0.231111111
,,,,,,,
Donny,6,0,0,0,0.221666667,0.278333333,0
,,,,,,,
Jasper,2,0,0,0.625,0,0.125,0.25
,,,,,,,
Timika,2,0,0.04,0,0.665,0.085,0.21
,,,,,,,
Jame,4,0,0,0.375,0.2075,0.0825,0.0825
,,,,,,,
Eddie,4,0,0.03,0.2925,0.0725,0.145,0.4575
,,,,,,,
Edward,2,0,0,0,0.1,0.1,0.3
,,,,,,,
Helga,9,0,0,0.092222222,0.188888889,0.324444444,0.283333333
,,,,,,,
Bok,4,0,0,0.035,0.28,0.3325,0.35
,,,,,,,
Shirly,8,0,0,0.125,0.25375,0.12875,0.36625
,,,,,,,
Henrietta,14,0,0,0.006428571,0.231428571,0.258571429,0.36
,,,,,,,
Cheri,14,0,0.033571429,0,0.187142857,0.125,0.367857143
,,,,,,,
Neomi,2,0,0,0,0.25,0.25,0.5
,,,,,,,
Lilly,1,0,0,0,0.2,0,0.8
,,,,,,,
Pilar,10,0,0.017,0.026,0.206,0.181,0.47
,,,,,,,
Nena,26,0,0,0.036538462,0.310384615,0.207307692,0.137692308
,,,,,,,
Hanh,1,0,0,0,0.38,0.25,0.38
,,,,,,,
Layla,9,0,0.044444444,0.022222222,0.303333333,0.203333333,0.314444444
,,,,,,,
Jere,1,0,0,0,0.33,0.33,0.33
,,,,,,,
Elliott,2,0,0,0.06,0.1,0.225,0.61
,,,,,,,
Leonor,2,0,0,0.125,0.125,0.25,0.5
,,,,,,,
Dawn,63,0,0.03015873,0.064603175,0.198095238,0.106666667,0.551904762
,,,,,,,
Edythe,3,0,0,0,0.39,0.333333333,0.276666667
,,,,,,,
Sade,2,0,0,0,0,0,0
,,,,,,,
Olympia,1,0,0,0,0,1,0
,,,,,,,
Louella,2,0,0,0.1,0.3,0.1,0.5
,,,,,,,
China,6,0,0.016666667,0.116666667,0.245,0.075,0.546666667
,,,,,,,
Meridith,1,0,0,0.25,0.25,0,0.5
,,,,,,,
Reggie,5,0,0.052,0.11,0.144,0.12,0.576
,,,,,,,
Priscilla,273,10,0.013406593,0.084102564,0.164981685,0.216117216,0.337619048
,,,,,,,
Karly,1,0,0,0,0,1,0
,,,,,,,
Berenice,14,0,0.059285714,0.115714286,0.207857143,0.302857143,0.242857143
,,,,,,,
Weldon,19,0,0.036842105,0.083157895,0.367368421,0.017368421,0.284210526
,,,,,,,
Keena,6,0,0.083333333,0.111666667,0.041666667,0.313333333,0.45
,,,,,,,
Lillia,89,0,0.05494382,0.059213483,0.122022472,0.124606742,0.357865169
,,,,,,,
Natosha,24,0,0.008333333,0.08,0.289166667,0.08625,0.12
,,,,,,,
Krista,14,0,0.014285714,0.083571429,0.302142857,0.103571429,0.210714286
,,,,,,,
Sherrie,1,0,0,0,0,0.5,0.5
,,,,,,,
Jeannine,14,0,0,0.035714286,0.285714286,0.392857143,0.214285714
,,,,,,,
Mariah,9,0,0,0.056666667,0.123333333,0.148888889,0.558888889
,,,,,,,
Otto,4,0,0,0.2075,0.0825,0.2075,0.25
,,,,,,,
Annalee,5,0,0,0.198,0.05,0.114,0.636
,,,,,,,
Korey,2,0,0,0,0.6,0,0.4
,,,,,,,
Hilma,10,0,0.008,0.033,0.159,0.205,0.495
,,,,,,,
Marquita,4,0,0.0825,0.5,0.3325,0.0825,0
,,,,,,,
Ingeborg,6,0,0,0,0.18,0.125,0.361666667
,,,,,,,
Jennefer,6,0,0,0,0.583333333,0.25,0
,,,,,,,
Phebe,6,0,0.166666667,0,0.055,0,0.611666667
,,,,,,,
Santos,2,0,0,0.05,0.45,0.15,0.35
,,,,,,,
Vanesa,1,0,0,0,0.67,0.33,0
,,,,,,,
Bobbye,5,0,0.15,0,0.04,0.08,0.33
,,,,,,,
Ping,1,0,0.25,0.25,0,0,0.5
,,,,,,,
Faustina,25,0,0.0244,0.0432,0.238,0.1952,0.2992
,,,,,,,
Rosetta,14,0,0.017857143,0.178571429,0.105,0.14,0.13
,,,,,,,
Celine,1,0,0,0,0,0,0
,,,,,,,
Anika,1,0,0,0,0,0,1
,,,,,,,
Angelo,1,0,0.2,0,0.2,0.2,0.4
,,,,,,,
Felisha,2,0,0,0.5,0,0,0
,,,,,,,
Gearldine,1,0,0,0,0,0,1
,,,,,,,
Stan,4,0,0.015,0.0275,0.1525,0.11,0.695
,,,,,,,
Alethea,3,0,0,0,0.166666667,0,0.5
,,,,,,,
Cori,23,0,0.036086957,0.108695652,0.17,0.043478261,0.380869565
,,,,,,,
Elvira,1,0,0,0,0.2,0.2,0.6
,,,,,,,
Annabell,28,0,0.026785714,0.114285714,0.128571429,0.176785714,0.339285714
,,,,,,,
Barney,3,0,0,0.166666667,0.166666667,0,0.666666667
,,,,,,,
Susie,6,0,0,0.166666667,0.125,0,0.541666667
,,,,,,,
Lael,1,0,0,0,0,0,1
,,,,,,,
Myles,1,0,0,0,0,0.57,0.43
,,,,,,,
Blanch,1,0,0,0,0,1,0
,,,,,,,
Waltraud,1,0,0,0,0,0,1
,,,,,,,
Johana,2,0,0,0,0,0,0.5
,,,,,,,
Dorian,1,0,0,0.33,0,0,0.67
,,,,,,,
Remedios,3,0,0,0,0.333333333,0.166666667,0.166666667
,,,,,,,
Bobbi,1,0,0,0,0.2,0.2,0.6
,,,,,,,
Doretta,9,0,0,0.027777778,0.087777778,0.122222222,0.43
,,,,,,,
Dominga,14,0,0.02,0.162857143,0.097142857,0.148571429,0.499285714
,,,,,,,
Ludie,40,1,0.003,0.0825,0.349,0.10025,0.2395
,,,,,,,
Kara,2,0,0.04,0.075,0.075,0.14,0.68
,,,,,,,
Jeanie,5,0,0,0.3,0.266,0.3,0.134
,,,,,,,
Marinda,1,0,0,0,0,0,1
,,,,,,,
Agustin,2,0,0,0,0,0,0.5
,,,,,,,
Josef,12,0,0,0.081666667,0.1275,0.2875,0.42
,,,,,,,
Carey,2,0,0,0,0,0,0.5
,,,,,,,
Maybelle,5,0,0,0.04,0.29,0.05,0.42
,,,,,,,
Almeda,7,0,0.118571429,0,0.107142857,0.071428571,0.56
,,,,,,,
Hildegard,15,0,0.050666667,0.100666667,0.139333333,0.172,0.47
,,,,,,,
Rosemarie,2,0,0,0,0,0,0
,,,,,,,
Shirley,21,0,0.080952381,0.053809524,0.265714286,0.132857143,0.417619048
,,,,,,,
Mi,6,0,0.041666667,0,0.346666667,0.166666667,0.278333333
,,,,,,,
Cody,2,0,0.03,0,0.16,0.39,0.425
,,,,,,,
Emelia,1,0,0,0,0.5,0,0.5
,,,,,,,
Kina,5,0,0,0.066,0,0,0.334
,,,,,,,
Minna,2,0,0,0,0.5,0,0.5
,,,,,,,
Gema,3,0,0,0,0.666666667,0.223333333,0.11
,,,,,,,
Eric,23,0,0.029565217,0.086086957,0.09173913,0.257391304,0.404347826
,,,,,,,
Nieves,105,2,0.037714286,0.068761905,0.246380952,0.173333333,0.235047619
,,,,,,,
Carin,4,0,0.125,0,0.25,0.125,0.5
,,,,,,,
Jenice,8,0,0.0525,0.01125,0.1375,0.2,0.47125
,,,,,,,
Elna,1,0,0,0,0.6,0,0.4
,,,,,,,
Izetta,21,0,0.068095238,0.063333333,0.079047619,0.32047619,0.134761905
,,,,,,,
Maddie,1,0,0.2,0,0,0.4,0.4
,,,,,,,
Esmeralda,2,0,0,0,0,0.4,0.1
,,,,,,,
Janay,3,0,0,0,0.133333333,0.4,0.466666667
,,,,,,,
Jana,3,0,0,0,0.166666667,0,0.5
,,,,,,,
Katie,1,0,0,0,0.33,0.67,0
,,,,,,,
Shera,1,0,0,0,0,0,1
,,,,,,,
Melia,26,0,0,0.035769231,0.150769231,0.109615385,0.319230769
,,,,,,,
Loris,3,0,0.023333333,0,0.046666667,0.193333333,0.403333333
,,,,,,,
Echo,3,0,0,0.066666667,0.066666667,0,0.533333333
,,,,,,,
Otelia,19,1,0.013157895,0.044210526,0.151052632,0.159473684,0.421052632
,,,,,,,
Rosalia,10,0,0.043,0.057,0.117,0.198,0.483
,,,,,,,
Bethel,2,0,0,0,0.165,0.165,0.165
,,,,,,,
Elizabeth,1,0,0,0.11,0.44,0.11,0.33
,,,,,,,
Mark,4,0,0,0,0.35,0,0.65
,,,,,,,
Joel,3,0,0.14,0,0.14,0.14,0.583333333
,,,,,,,
Theola,2,0,0.06,0.125,0.19,0,0.625
,,,,,,,
Catrice,3,0,0,0,0.293333333,0.156666667,0.213333333
,,,,,,,
Trevor,5,0,0,0,0.316,0.134,0.15
,,,,,,,
Robbi,2,0,0,0,0.5,0,0.5
,,,,,,,
Lynelle,16,0,0.046875,0.0625,0.171875,0.234375,0.234375
,,,,,,,
Juliana,43,0,0.012325581,0.003953488,0.139767442,0.163953488,0.400930233
,,,,,,,
Jesse,2,0,0,0.1,0.25,0.35,0.3
,,,,,,,
Mary,1,0,0,0,0.4,0,0.6
,,,,,,,
Mertie,3,0,0,0.193333333,0.64,0,0.166666667
,,,,,,,
Miki,1,0,0,0,1,0,0
,,,,,,,
Chara,1,0,0,0.17,0.17,0.5,0.17
,,,,,,,
Seymour,2,0,0,0.5,0.145,0.07,0.285
,,,,,,,
Adalberto,4,0,0,0,0.1875,0.3125,0.25
,,,,,,,
Romelia,5,0,0.166,0,0.184,0.4,0.25
,,,,,,,
Tasha,36,0,0.002777778,0.127222222,0.069444444,0.18,0.342777778
,,,,,,,
Kendra,10,0,0,0.012,0.038,0.325,0.225
,,,,,,,
Carina,14,0,0.017857143,0.002142857,0.198571429,0.162857143,0.261428571
,,,,,,,
Jenniffer,19,0,0.062631579,0.047368421,0.208947368,0.04,0.43
,,,,,,,
Mora,6,0,0.028333333,0,0.055,0.25,0.166666667
,,,,,,,
Tanja,58,0,0.020172414,0.060689655,0.278793103,0.089137931,0.309137931
,,,,,,,
Yoko,1,0,0,0.14,0.14,0,0.71
,,,,,,,
Elmo,7,0,0.032857143,0.232857143,0.134285714,0.12,0.477142857
,,,,,,,
Claud,1,0,0,0,0,0.5,0.5
,,,,,,,
Dennise,12,0,0,0,0.2125,0.471666667,0.1475
,,,,,,,
Richelle,8,0,0,0,0.22875,0.16625,0.35375
,,,,,,,
Freeda,52,1,0.047884615,0.048461538,0.241923077,0.149230769,0.243269231
,,,,,,,
Virgie,21,0,0.005714286,0.130952381,0.320952381,0.158571429,0.287619048
,,,,,,,
Jewel,1,0,0,0,0,0,1
,,,,,,,
Rhona,13,0,0.019230769,0.142307692,0.092307692,0.099230769,0.414615385
,,,,,,,
Mckinley,1,0,0,0,0.07,0.21,0.71
,,,,,,,
Rob,4,0,0,0.5,0.4175,0,0.0825
,,,,,,,
Taylor,2,0,0,0.2,0,0.5,0.3
,,,,,,,
Katia,3,0,0.11,0,0.11,0,0.11
,,,,,,,
Sima,6,0,0.166666667,0.221666667,0.278333333,0.111666667,0.055
,,,,,,,
Kendall,3,0,0,0,0,0,0.666666667
,,,,,,,
Arcelia,20,0,0.0455,0.0855,0.211,0.0985,0.4595
,,,,,,,
Kristofer,4,0,0.0725,0.095,0.2575,0.09,0.4825
,,,,,,,
Hayden,7,0,0,0,0.285714286,0.261428571,0.165714286
,,,,,,,
Britteny,1,0,0,0,0,0,0
,,,,,,,
Svetlana,10,0,0,0,0.333,0.358,0.108
,,,,,,,
Douglass,1,0,0,0,0,0.5,0.5
,,,,,,,
Jessica,2,0,0,0,0,0.395,0.605
,,,,,,,
Dione,3,0,0,0,0.446666667,0.056666667,0.5
,,,,,,,
Kandy,9,0,0,0.027777778,0.166666667,0,0.472222222
,,,,,,,
Cherie,2,0,0,0.6,0,0.2,0.2
,,,,,,,
Major,2,0,0,0,0.5,0.25,0.25
,,,,,,,
Broderick,1,0,0,0,0,0,1
,,,,,,,
Janis,11,0,0,0.081818182,0.2,0.227272727,0.127272727
,,,,,,,
Sabrina,3,0,0,0.11,0.083333333,0.166666667,0.306666667
,,,,,,,
Contessa,4,0,0.0825,0.0275,0.3275,0.1825,0.3775
,,,,,,,
Angila,9,0,0.063333333,0.142222222,0.182222222,0.301111111,0.308888889
,,,,,,,
Nova,1,0,0,0,0,0,1
,,,,,,,
Wen,3,0,0,0.066666667,0.393333333,0.056666667,0.483333333
,,,,,,,
Merilyn,8,0,0,0,0,0.125,0.25
,,,,,,,
Retta,2,0,0,0,0.165,0.835,0
,,,,,,,
Lawana,1,0,0,0,0.25,0,0.75
,,,,,,,
Elida,4,0,0.05,0,0.0825,0,0.3675
,,,,,,,
Antoine,5,0,0,0,0.3,0.166,0.134
,,,,,,,
Bennett,5,0,0,0.034,0.284,0.366,0.116
,,,,,,,
Luke,1,0,0,0,0.2,0.2,0.6
,,,,,,,
Deeanna,2,0,0,0.07,0.145,0,0.285
,,,,,,,
Corina,3,0,0,0,0.4,0,0.6
,,,,,,,
Angelita,2,0,0,0,0,0.335,0.665
,,,,,,,
Ok,3,0,0,0,0.166666667,0,0.166666667
,,,,,,,
Debbie,2,0,0,0,0,0,0.5
,,,,,,,
Jena,1,0,0,0,0,1,0
,,,,,,,
Frankie,153,10,0.042418301,0.065359477,0.184248366,0.183464052,0.340784314
,,,,,,,
Lyn,1,0,0,0,0,0,0
,,,,,,,
Kathline,7,0,0.024285714,0,0.364285714,0.115714286,0.494285714
,,,,,,,
Jovan,1,0,0,0,0,0.33,0.67
,,,,,,,
Danille,3,0,0,0,0.28,0.47,0.25
,,,,,,,
Annita,1,0,0,0,0.33,0.33,0.33
,,,,,,,
Emma,1,0,0,0.5,0.5,0,0
,,,,,,,
Jeffry,1,0,0,0.1,0.1,0.2,0.6
,,,,,,,
Doyle,1,0,0,0,0,0,0
,,,,,,,
Kiyoko,2,0,0,0,0.665,0.165,0.165
,,,,,,,
Quiana,2,0,0,0.5,0,0,0
,,,,,,,
Rebeca,12,0,0.055833333,0.055833333,0.139166667,0.16,0.174166667
,,,,,,,
Mana,14,0,0,0.041428571,0.2,0.062142857,0.338571429
,,,,,,,
Lita,2,1,0,0,0,0.875,0.125
,,,,,,,
Monnie,4,0,0,0,0.25,0.25,0.25
,,,,,,,
Merlyn,39,0,0.039230769,0.030769231,0.33025641,0.135384615,0.156153846
,,,,,,,
Lady,2,0,0,0,0,0.5,0
,,,,,,,
Silvia,1,0,0,0,0,0,1
,,,,,,,
Rosalie,1,0,0,0,0,0,0
,,,,,,,
Kathy,2,0,0,0,0,0,0.5
,,,,,,,
Ranae,1,0,0.5,0,0,0,0.5
,,,,,,,
Latisha,1,0,0,0,0,1,0
,,,,,,,
Johna,23,0,0.05,0.015652174,0.097391304,0.186956522,0.476086957
,,,,,,,
Cathi,12,0,0,0.120833333,0.446666667,0.110833333,0.2375
,,,,,,,
Sharee,8,0,0,0.125,0,0.45875,0.04125
,,,,,,,
Elmira,40,0,0.0175,0.00925,0.269,0.15025,0.2035
,,,,,,,
Thu,3,0,0,0,0.223333333,0,0.443333333
,,,,,,,
Florencio,55,0,0.005272727,0.066727273,0.223636364,0.074727273,0.229636364
,,,,,,,
Leonarda,1,0,0,0,0.14,0,0.86
,,,,,,,
Sharika,5,0,0,0.3,0.066,0.166,0.266
,,,,,,,
Henry,1,0,0.5,0,0.17,0.17,0.17
,,,,,,,
Huong,7,0,0,0,0,0.214285714,0.357142857
,,,,,,,
Matthew,1,0,0.2,0,0,0.4,0.4
,,,,,,,
Kasandra,3,0,0,0,0.62,0.09,0.286666667
,,,,,,,
Tyson,13,0,0.018461538,0.124615385,0.291538462,0.092307692,0.316923077
,,,,,,,
Kelley,5,0,0,0.1,0.106,0.406,0.386
,,,,,,,
Elenore,6,0,0,0.083333333,0.291666667,0.25,0.041666667
,,,,,,,
Latanya,24,0,0.0625,0.041666667,0.215416667,0.104166667,0.20125
,,,,,,,
Novella,3,0,0,0,0.433333333,0,0.566666667
,,,,,,,
Ethyl,2,0,0.25,0,0.5,0,0.25
,,,,,,,
Beckie,1,0,0,0.11,0.33,0.22,0.33
,,,,,,,
Aron,1,0,0,0,0,0,1
,,,,,,,
Darby,2,0,0,0.07,0.07,0,0.355
,,,,,,,
Jannie,11,0,0,0,0.045454545,0.136363636,0.181818182
,,,,,,,
Eliz,6,0,0,0.028333333,0.298333333,0,0.506666667
,,,,,,,
Maegan,5,0,0,0,0.2,0.4,0
,,,,,,,
Marceline,8,0,0,0,0.19,0.1425,0.2925
,,,,,,,
Casandra,6,0,0,0.166666667,0.195,0.333333333,0.305
,,,,,,,
Rayford,18,0,0.115555556,0.094444444,0.119444444,0.298888889,0.203333333
,,,,,,,
Dominique,10,1,0,0.1,0.2,0.258,0.342
,,,,,,,
Keiko,4,0,0,0.025,0.0625,0.3075,0.605
,,,,,,,
Azucena,2,0,0.185,0,0.25,0.03,0.53
,,,,,,,
Kit,15,0,0.044,0.094,0.166,0.268,0.292666667
,,,,,,,
Russel,4,0,0,0.125,0.05,0.5,0.325
,,,,,,,
Alishia,8,0,0.0625,0.16625,0.1875,0.115,0.34375
,,,,,,,
Virgil,26,0,0.050769231,0.116153846,0.270384615,0.188076923,0.221538462
,,,,,,,
Cedrick,3,0,0.046666667,0.103333333,0.18,0.22,0.453333333
,,,,,,,
Christal,1,0,0,0,0,0,0
,,,,,,,
Alline,1,0,0.08,0.08,0.25,0.08,0.5
,,,,,,,
Deirdre,7,0,0.028571429,0.064285714,0.092857143,0.1,0.285714286
,,,,,,,
Holly,95,1,0.032526316,0.044210526,0.183157895,0.149789474,0.242315789
,,,,,,,
Jae,1,0,0,0.33,0.33,0,0.33
,,,,,,,
Many,4,0,0,0,0,0,0.25
,,,,,,,
Kesha,2,0,0,0,0.56,0.125,0.31
,,,,,,,
Bethann,2,0,0,0.165,0.335,0.33,0.165
,,,,,,,
Aura,5,0,0.134,0.074,0.28,0.134,0.18
,,,,,,,
Windy,10,0,0.017,0.044,0.138,0.111,0.189
,,,,,,,
Erline,12,0,0.009166667,0.041666667,0.135,0.218333333,0.595833333
,,,,,,,
Eliseo,6,0,0,0,0.455,0.171666667,0.205
,,,,,,,
Markus,1,0,0.1,0,0.1,0.2,0.6
,,,,,,,
Danika,3,0,0,0.333333333,0,0.333333333,0
,,,,,,,
Rona,1,0,0,0,0.33,0,0.67
,,,,,,,
Donnell,11,0,0,0.090909091,0.109090909,0.098181818,0.611818182
,,,,,,,
Akiko,1,0,0,0.22,0,0.33,0.44
,,,,,,,
Chantelle,1,0,0.06,0.06,0.35,0.35,0.18
,,,,,,,
Velva,7,0,0.031428571,0.094285714,0.3,0.141428571,0.434285714
,,,,,,,
Latonya,1,0,0,0,0,0,0
,,,,,,,
Shandi,1,0,0,0,0.2,0.4,0.4
,,,,,,,
Monet,3,0,0,0,0.193333333,0.11,0.36
,,,,,,,
Linda,3,0,0,0,0.556666667,0.333333333,0.11
,,,,,,,
Callie,1,0,0,0,0,0,1
,,,,,,,
Enedina,11,0,0,0,0.181818182,0,0
,,,,,,,
Lashawna,8,0,0.04125,0,0.385,0.09375,0.22875
,,,,,,,
Erika,65,2,0.047384615,0.027230769,0.171230769,0.125384615,0.367076923
,,,,,,,
Ammie,2,0,0,0.045,0.255,0.165,0.53
,,,,,,,
Cinda,13,0,0,0,0.162307692,0.030769231,0.191538462
,,,,,,,
Rivka,2,0,0,0.125,0.565,0.25,0.06
,,,,,,,
Loma,1,0,0,0,0,0.5,0.5
,,,,,,,
Brittany,1,0,0,0,0,1,0
,,,,,,,
Mario,2,0,0,0,0.5,0.335,0.165
,,,,,,,
Nickole,1,0,0,0,0,0.5,0.5
,,,,,,,
Scot,19,0,0.039473684,0.155263158,0.057894737,0.228421053,0.255789474
,,,,,,,
Petronila,1,0,0,0,0,0,1
,,,,,,,
Neta,9,0,0.083333333,0,0.314444444,0.064444444,0.314444444
,,,,,,,
Marx,1,0,0,0,0,1,0
,,,,,,,
Elwanda,55,1,0.006,0.026363636,0.078727273,0.239272727,0.140181818
,,,,,,,
Maryann,1,0,0,0,0.5,0,0.5
,,,,,,,
Mallory,3,0,0,0.153333333,0.383333333,0.066666667,0.4
,,,,,,,
Dian,1,0,0,0,0.8,0,0.2
,,,,,,,
Leonia,3,0,0,0.083333333,0.083333333,0,0.5
,,,,,,,
Bruna,2,0,0,0.165,0,0.665,0.165
,,,,,,,
Romana,1,0,0,0,0,0,1
,,,,,,,
Celinda,9,0,0.013333333,0.08,0.022222222,0.232222222,0.428888889
,,,,,,,
Vasiliki,2,0,0.115,0.5,0.04,0.115,0.23
,,,,,,,
Dayna,6,0,0,0,0.221666667,0,0.445
,,,,,,,
Enid,4,0,0.1875,0.0625,0,0.1125,0.3875
,,,,,,,
Cicely,1,0,0,0,0.17,0.5,0.33
,,,,,,,
Winfred,1,0,0,0.2,0.2,0.6,0
,,,,,,,
Sarita,1,0,0,1,0,0,0
,,,,,,,
Clorinda,2,0,0.045,0.295,0.295,0.09,0.275
,,,,,,,
Tam,8,1,0.01875,0.04875,0.145,0.16875,0.4925
,,,,,,,
Serina,7,0,0,0.041428571,0.448571429,0.077142857,0.291428571
,,,,,,,
Henriette,1,0,0,0,0,0,0
,,,,,,,
Gia,34,0,0.048235294,0.035294118,0.134411765,0.068823529,0.389117647
,,,,,,,
Lashell,1,0,0,0.6,0.2,0,0.2
,,,,,,,
Shelby,2,0,0,0,0,0,0
,,,,,,,
Reanna,10,0,0.025,0.017,0.215,0.212,0.231
,,,,,,,
Renay,3,0,0.046666667,0.046666667,0.046666667,0.143333333,0.38
,,,,,,,
Nicholle,2,0,0,0,0.185,0.315,0.5
,,,,,,,
Lance,2,0,0,0,0.46,0.25,0.29
,,,,,,,
Jacquelynn,1,0,0,0.5,0,0.25,0.25
,,,,,,,
Mildred,29,0,0.017241379,0.017241379,0.155172414,0.183793103,0.385172414
,,,,,,,
Sally,1,0,0,0.12,0.38,0.38,0.12
,,,,,,,
Alysia,6,0,0,0.11,0.055,0.193333333,0.138333333
,,,,,,,
Mirtha,1,0,0,0,0,0,0
,,,,,,,
Mirian,1,0,0,0,1,0,0
,,,,,,,
Isabel,6,0,0.023333333,0.01,0.176666667,0.146666667,0.308333333
,,,,,,,
Pasquale,8,0,0,0.1375,0.3075,0.11,0.31875
,,,,,,,
Mireille,2,0,0,0.2,0,0.175,0.625
,,,,,,,
Darcie,11,0,0,0.03,0.283636364,0.06,0.261818182
,,,,,,,
Ambrose,6,0,0,0.278333333,0.166666667,0.25,0.305
,,,,,,,
Flora,1,0,0,0.33,0.33,0,0.33
,,,,,,,
Bert,1,0,0,0,0,0,1
,,,,,,,
Lee,2,0,0,0.085,0.07,0.155,0.69
,,,,,,,
Avis,25,0,0.0516,0.046,0.0992,0.1876,0.4944
,,,,,,,
Patrica,3,0,0.073333333,0.036666667,0.366666667,0.136666667,0.386666667
,,,,,,,
Brigida,1,0,0,0,0,0,1
,,,,,,,
Kam,52,1,0,0.046346154,0.160576923,0.164423077,0.301346154
,,,,,,,
Terrilyn,2,0,0.165,0.5,0,0.165,0.165
,,,,,,,
Cindy,7,0,0,0.19,0.214285714,0.095714286,0.357142857
,,,,,,,
Angle,4,0,0,0,0,0.5,0.5
,,,,,,,
Danae,2,0,0.085,0.085,0,0.085,0.25
,,,,,,,
Diamond,1,0,0,0,0,0,0
,,,,,,,
Danette,2,0,0,0,0.285,0.335,0.38
,,,,,,,
Kalyn,5,0,0,0,0.266,0.334,0.4
,,,,,,,
Susan,9,0,0,0.027777778,0.036666667,0.055555556,0.213333333
,,,,,,,
Marcia,15,0,0.038666667,0.1,0.160666667,0.022,0.278
,,,,,,,
Cordell,9,0,0.055555556,0,0.166666667,0.166666667,0.388888889
,,,,,,,
Avelina,1,0,0,0,0.5,0,0.5
,,,,,,,
Jerrie,10,0,0.02,0.161,0.198,0.122,0.298
,,,,,,,
Vicente,1,0,0,0,0,0,1
,,,,,,,
Milly,27,0,0.006296296,0.042222222,0.314444444,0.252962963,0.309259259
,,,,,,,
Verlene,1,0,0.25,0,0.5,0.25,0
,,,,,,,
Sophia,1,0,0.2,0,0.1,0.4,0.3
,,,,,,,
Oretha,8,0,0.01375,0.06125,0.22875,0.24,0.45625
,,,,,,,
Junie,7,0,0,0,0,0.071428571,0.357142857
,,,,,,,
Brain,22,0,0.015,0.049545455,0.055454545,0.171363636,0.39
,,,,,,,
Wai,2,0,0,0,0.1,0.1,0.3
,,,,,,,
Raymonde,1,0,0,0,0,1,0
,,,,,,,
Oda,4,0,0,0,0.085,0.31,0.6
,,,,,,,
Jordan,1,0,0,0,0,0.25,0.75
,,,,,,,
Antone,1,0,0,0,0,0,1
,,,,,,,
Estefana,3,0,0,0.166666667,0,0,0.166666667
,,,,,,,
Christina,78,0,0.039871795,0.095897436,0.160128205,0.132179487,0.379102564
,,,,,,,
Lorene,1,0,0,0,0,0.5,0.5
,,,,,,,
Alyssa,1,0,0,0.5,0,0.5,0
,,,,,,,
Etha,2,0,0,0.18,0.29,0.055,0.47
,,,,,,,
Marivel,1,0,0,0,0,0,1
,,,,,,,
Ermelinda,4,0,0,0,0.4175,0,0.3325
,,,,,,,
Peg,3,0,0,0,0.333333333,0,0
,,,,,,,
Bao,19,0,0,0.161578947,0.089473684,0.148947368,0.336842105
,,,,,,,
Beata,4,0,0,0,0.15,0.425,0.425
,,,,,,,
Lory,19,0,0.008947368,0.19,0.147894737,0.025789474,0.417894737
,,,,,,,
